id_persona;id_equipo;id_arte_marcial;id_categoria
334638288;84;3;6
373921042;49;5;4
251075750;86;1;5
182241255;65;2;1
442380777;62;1;6
329283284;8;3;1
338921617;10;5;1
487030095;100;2;8
288750670;35;2;4
148064904;4;2;1
604752951;29;5;9
805584350;35;1;8
212013210;17;4;2
498033213;41;4;8
535614427;85;2;3
740372011;64;1;7
193314847;59;2;4
570574780;20;3;3
719804640;30;3;6
39485792;15;5;3
399502355;57;5;1
668712858;88;3;8
444702040;9;5;8
23367122;33;1;8
755665558;30;5;8
976917279;87;3;9
285467066;85;1;1
323652708;54;2;7
423496339;47;5;7
639636548;69;4;7
633716786;37;4;9
938558640;68;3;10
881062732;36;4;6
319320400;38;5;4
746074855;76;3;5
230931307;43;3;6
754568665;39;3;3
994858492;71;1;4
784111316;8;5;4
610548587;24;5;6
294824733;31;1;5
978017790;92;2;4
565368388;57;3;9
203963521;22;3;5
140439383;42;5;5
242988611;72;5;2
454827349;84;4;3
66143712;34;3;10
469242314;26;1;10
757094718;13;1;3
612903188;96;2;1
433899132;11;1;10
624707687;39;1;2
864374843;23;3;8
522551933;54;3;5
151916216;30;5;8
650523609;21;4;10
780757146;67;4;5
113716194;62;4;7
285771217;2;1;10
706239844;45;5;1
567637061;89;5;9
793421198;8;4;5
900845455;53;2;2
676449978;89;5;10
732224297;88;4;4
93735904;50;3;4
573094997;55;2;9
787810707;18;5;2
543933098;94;5;8
508902318;76;3;7
395189480;97;4;7
746581382;3;2;4
724137361;40;1;2
369853542;40;1;6
633787397;14;1;10
979888391;26;4;7
519252510;23;3;1
681208374;9;3;2
137625519;17;4;5
30474932;75;2;10
494170104;40;2;8
586640367;23;3;7
210907912;74;4;8
4909322;32;2;4
463168581;57;2;1
902820297;53;2;8
833024519;11;4;2
77763500;95;2;1
499436805;11;5;8
426264388;79;2;10
969888875;38;3;8
825210933;44;3;9
658791127;76;1;6
158921412;37;5;10
823705943;24;4;8
460517304;53;4;3
485790142;86;2;5
220291475;71;5;7
250713817;13;1;1
172068271;32;5;8
814684651;60;2;1
826273802;9;2;7
1967913;54;2;8
38061758;79;2;4
953514261;95;3;1
53779549;89;4;4
960976311;90;5;8
200723511;39;2;10
995020791;26;5;4
192086242;78;4;6
345045058;26;5;8
795200257;12;3;1
504751380;16;5;8
857686525;10;5;10
527916576;5;2;8
204178735;22;5;1
944542732;70;5;8
37825428;37;5;5
210965008;19;4;4
673751729;81;4;1
536057769;41;1;5
118897024;5;5;3
720454237;78;5;2
941527226;57;5;3
499963700;80;5;9
695288870;6;4;1
217669320;10;4;7
295871246;49;3;7
342995996;37;2;2
249281673;39;4;10
118022840;20;4;7
209940984;48;4;4
774316039;40;4;9
265823775;89;3;10
260515340;14;3;4
619758863;9;2;5
501362168;47;5;5
62207818;56;5;5
626832196;39;3;6
598387315;50;2;6
282541903;50;3;3
648866255;24;3;7
439229203;86;4;9
956804984;40;5;1
25139556;46;1;4
167614822;84;4;10
954428084;13;4;10
908612750;79;3;3
870822993;81;1;9
553049411;29;4;7
851393028;8;1;8
163703034;3;3;6
988014190;77;5;5
972894047;41;5;5
245767349;87;4;8
353105477;84;4;7
414801765;67;1;1
889760026;92;5;6
934605155;80;4;5
434054411;69;3;1
757527688;10;3;4
689198357;82;1;10
259230664;89;5;9
799299235;45;5;9
754949328;68;1;9
516441943;52;2;5
423179231;94;1;7
988025181;26;2;1
202068250;15;5;2
138314066;56;3;2
915107756;25;1;7
213954312;68;4;2
48343362;98;5;7
660126913;56;3;8
241904452;25;4;10
541978121;6;3;4
656436596;29;3;10
253121893;16;3;7
857309448;42;4;1
351023766;77;2;8
395776772;54;2;4
468324177;10;4;2
357866639;5;3;3
257637187;21;5;5
223794139;1;4;7
887964154;72;5;10
431688003;45;2;7
519270657;12;5;1
820486863;54;2;7
187809290;78;3;3
137613155;19;3;2
169243516;88;3;3
557809796;52;5;8
708854595;36;2;9
613715241;83;1;4
313660874;51;5;2
484208502;81;4;7
791428399;6;1;4
779417370;70;1;8
866827965;61;1;7
223428887;91;2;10
911611989;68;4;10
83502570;61;3;8
756465645;10;1;6
462391061;18;4;1
334020261;49;1;1
529720234;100;1;3
613356482;43;5;4
3445289;47;1;5
162046832;76;3;6
453497830;10;3;9
915014130;2;1;7
129476775;64;4;7
542955378;32;4;10
600144213;65;3;10
475573653;24;4;6
162215041;73;2;6
992422393;62;1;5
737446040;65;3;10
272123948;66;5;4
388023442;11;5;8
412512511;59;5;2
779120428;18;5;7
332821781;4;3;4
51553351;40;4;10
159720372;11;2;5
543567609;72;2;1
220759947;60;5;7
979076101;64;2;7
985446274;46;2;4
783683027;80;3;1
643332612;50;3;1
571338756;99;1;5
73744237;90;3;2
36482032;100;4;10
952964;92;1;4
41643551;90;1;3
720945462;49;5;8
718275622;1;5;6
795394028;89;3;3
757941338;90;1;2
32529024;47;1;2
74609336;42;3;2
470596086;25;5;9
657810269;52;3;7
649633918;67;5;4
701426881;87;1;9
290793544;96;1;7
463800288;6;2;9
143304606;49;2;10
279075240;72;3;6
727581850;8;3;10
102581762;95;3;5
865942338;74;4;6
124939961;67;3;5
826246941;79;4;4
587218732;51;5;9
80041402;36;1;5
449110086;79;2;6
987467501;80;1;8
519176043;56;2;4
885687265;95;5;4
994429817;10;5;4
925874078;4;5;9
888132602;22;5;5
995695228;70;1;8
322889000;47;5;1
745078071;95;2;3
442139026;79;5;8
437401426;79;1;10
248393962;87;5;4
899570051;32;1;7
167808189;64;3;2
28892865;32;1;10
676231942;5;4;4
737456359;82;2;5
923556972;6;3;4
957847308;37;5;4
887499251;39;1;2
558110677;52;3;1
39873785;67;4;10
342546876;38;2;9
51062609;47;5;8
815955438;73;2;7
836661175;14;3;8
34222334;51;3;10
360503325;53;2;4
338466975;22;5;3
255028824;59;3;2
13237175;95;5;10
863732952;6;3;4
118175671;89;2;2
994790603;61;1;3
16832744;3;3;8
799311735;15;1;5
290725176;6;5;1
184678883;12;4;8
334542312;14;3;3
199031973;32;1;5
687499793;56;5;5
663322604;81;1;5
584012237;33;3;7
690704990;53;3;4
689646662;88;3;2
206191965;85;3;8
962302749;64;5;8
137385870;97;1;5
961437127;8;5;2
135465162;68;5;3
340505740;55;2;3
787465239;63;3;7
156265421;62;2;3
246461293;92;4;10
242373643;42;5;3
485868074;29;2;5
180073139;61;2;6
828994031;32;1;4
532403454;99;2;3
890879463;69;5;4
484809007;82;3;10
286182783;84;2;3
549674349;61;4;2
232398861;43;4;2
761947462;84;3;3
588606085;39;1;9
24304542;52;2;5
423823186;68;2;10
175135670;90;3;7
106888768;63;1;8
420181287;75;3;2
314570789;60;5;9
791997386;37;5;9
586855572;70;2;5
67799552;92;4;7
129418032;76;2;7
459611054;21;2;7
405202095;50;5;7
867815048;63;1;7
333211124;59;1;4
46391634;98;1;6
32813830;84;5;10
164607125;23;5;8
9286068;50;2;9
224690364;96;5;6
613300311;84;3;9
211522657;100;3;3
953536842;31;2;4
780302907;24;3;2
380430307;54;5;2
998257358;52;3;8
134234748;76;3;9
301069144;12;1;1
920183372;31;2;5
569362707;93;1;8
960115942;86;5;2
661247295;32;2;10
877137388;84;5;7
590139665;76;3;4
741190398;74;1;3
91668038;78;3;1
863969143;93;2;6
454835794;90;1;5
138640951;21;5;4
13784210;77;4;9
284541151;11;4;6
972996342;66;5;10
266229250;2;4;6
476877411;67;1;1
692818555;29;2;7
28807855;22;3;1
277485419;21;4;4
489020738;78;3;7
178994094;70;4;4
237281109;57;2;6
733466068;71;3;8
314030916;81;4;6
693882294;68;4;7
910781227;43;1;1
387752098;59;3;9
657248197;21;5;10
925003383;21;2;8
643616655;82;2;10
656828984;74;3;1
768272032;50;4;4
985065616;5;3;5
219938766;89;1;7
446735095;99;5;8
332317929;43;4;4
889908115;21;3;9
715471802;45;5;2
898624467;33;3;10
825000291;100;5;10
698974724;68;4;5
683587922;61;3;5
400689278;38;4;9
557665013;94;5;2
320004597;48;4;7
653417576;46;5;6
560562528;8;1;7
224292951;10;5;1
292367376;35;1;3
955368609;39;1;5
332415124;44;2;5
678656344;13;5;1
737787773;48;2;9
995315859;30;3;7
575250863;70;3;8
884649975;73;1;1
73146128;51;5;8
764307391;7;3;5
349627250;99;4;7
616078688;10;3;10
238269237;73;1;5
494742022;92;1;8
981371839;35;5;2
795471323;79;1;8
389290765;54;3;2
874604581;68;2;9
694814237;18;1;6
63574378;1;3;9
629685200;35;1;6
288353920;36;3;10
856250235;18;2;2
577114544;2;1;9
934640915;46;3;6
25442470;47;4;9
58881920;98;2;5
954549041;4;3;7
522458557;82;1;4
338609582;45;5;2
342260274;21;1;3
540762933;19;2;10
840511713;82;3;1
82980460;8;1;4
157651407;54;2;9
461360000;78;5;5
564435847;48;4;4
281649304;99;1;7
479453155;72;3;4
320412674;28;2;6
960154609;71;2;7
867228974;99;1;8
184570279;37;3;9
909201244;19;2;2
888548483;54;5;7
536678673;53;4;9
240685728;66;3;8
354463257;75;4;6
713145614;69;5;2
55507908;66;4;5
381419185;75;5;8
76216831;88;3;5
782337981;10;1;3
159109939;30;3;4
621691847;100;1;6
918084105;17;5;3
947860023;55;2;7
523075346;27;3;7
397444020;30;3;1
328859005;89;2;8
68447310;48;2;3
451400883;70;2;5
318311831;25;2;2
88656175;61;5;10
754303207;3;3;2
182274107;70;5;4
921444186;32;2;8
619897577;35;1;8
639530011;74;4;4
105970472;25;5;6
267921389;83;2;4
119808101;30;5;5
543179812;42;1;8
269602986;14;5;8
441029460;83;1;5
54704757;14;2;9
425145634;66;5;3
138348380;64;1;4
974264774;19;3;1
953032488;38;5;2
457222490;81;1;5
457173343;55;2;7
723448870;82;5;8
932872731;28;4;1
272095639;3;3;5
803723151;2;5;6
711304565;6;4;3
878956920;15;2;9
379681935;47;1;8
327856688;50;5;8
229297162;45;4;4
512586608;56;4;10
344265631;72;1;1
78944047;84;1;6
481952650;85;5;1
218176386;29;1;9
190788801;51;2;10
45237001;87;1;6
444561978;39;3;2
291496641;63;5;2
685566261;43;5;6
991770727;87;1;1
176649657;66;1;6
899922089;64;4;1
732149710;57;5;7
334798453;71;4;6
531336352;41;5;9
542373648;42;5;10
484033500;84;1;8
552081654;75;3;7
902327;14;4;10
517190887;27;2;3
268740590;75;3;1
545441726;51;2;2
185588260;49;4;9
251092005;48;4;9
663066738;7;4;9
205458324;77;1;3
965118384;49;1;2
879081601;83;3;2
255289310;100;3;9
17388437;83;5;5
76384322;51;5;6
998339606;60;5;6
24768763;43;5;8
716521234;53;5;2
625673866;44;2;8
134483096;19;5;2
788391656;12;1;4
997166076;29;5;3
821580768;68;5;8
211287462;18;5;9
639838921;9;5;10
532324235;63;1;8
649281339;22;1;5
91288761;9;1;2
91190449;35;2;2
397376948;63;1;8
484965114;23;4;8
579299852;95;2;2
355891694;42;2;8
887687632;62;4;6
92160368;39;3;1
594852066;55;3;1
145953837;47;2;9
416776397;6;4;5
245813909;75;3;9
284052428;99;1;3
710771147;75;3;10
50259506;62;2;3
519017533;32;3;1
75175713;50;3;3
227821681;40;3;10
117729938;5;2;2
556603000;78;4;2
277804565;52;5;5
614078248;1;5;2
4475706;64;1;1
223866471;86;2;6
911173882;61;5;4
303612748;4;5;1
560726577;77;3;8
413517370;87;4;10
155615891;29;5;6
860492727;94;4;7
631094588;12;1;5
881135888;58;4;7
596566611;98;4;3
793101235;46;3;4
748788595;25;1;1
517467154;45;5;5
631355357;33;3;9
321948084;10;4;7
110611223;92;2;2
704297218;12;4;3
863257960;72;2;8
524900241;39;1;10
698588490;48;3;9
906316943;35;3;6
200644703;77;5;4
411293749;56;5;10
527318649;25;2;7
460798977;59;4;9
387906244;79;3;8
35888829;76;2;6
677771212;60;2;7
30119295;86;2;2
867198361;39;4;7
845282093;75;5;5
803485238;48;2;6
635325927;15;2;2
288060193;13;3;4
976846466;51;1;9
861928620;45;4;6
270933971;16;4;7
810916245;88;4;2
220027941;64;4;9
946723955;41;2;7
906414476;28;5;7
818143979;86;5;7
487759640;15;5;1
486436811;81;2;3
724313833;81;4;1
115970524;95;3;6
409212721;16;2;3
733410105;64;4;8
155200672;60;3;9
806115520;99;4;2
359910910;5;4;3
966294404;16;4;9
578350048;34;3;8
597432223;34;4;3
461559647;11;2;3
200288352;48;4;6
945748020;100;4;6
750574106;80;4;7
914694876;18;1;10
766574762;62;2;10
503205822;71;5;1
287434429;12;2;7
97362439;52;2;6
141680868;8;3;1
823143127;14;4;8
613399948;7;1;6
128264538;58;1;3
955978033;53;1;2
484274706;28;1;7
95879450;3;5;10
60037883;24;2;10
76961810;91;2;5
602505643;75;5;9
425250650;3;4;5
619045613;54;2;7
81577013;69;1;4
53392531;31;2;10
874349059;40;5;6
392249533;14;1;5
145182995;71;4;5
774002975;96;2;9
801180446;24;2;4
539841960;55;4;7
291947459;99;4;6
682803485;47;3;6
130419487;55;5;6
921793694;73;2;9
497859217;96;5;2
373609553;40;2;3
599652246;11;3;4
624353842;82;1;3
79169778;10;3;6
202609682;19;2;9
177344009;59;1;4
181801332;89;5;8
949743933;95;1;1
351750729;5;1;8
669725796;48;5;9
362265049;9;5;10
572284238;49;5;7
866800763;70;4;2
715574018;19;3;7
700049868;30;1;3
167298481;56;2;2
977117901;28;1;4
496016785;2;3;7
787831915;19;4;2
630330392;20;5;5
472909590;5;3;6
7981566;98;3;5
932265523;98;2;2
21817526;97;1;8
867909734;10;4;9
782387793;72;3;1
556567288;61;4;9
441366974;29;2;6
332390117;1;2;5
906168503;28;1;5
891014836;93;1;1
713414286;45;5;5
638226721;74;3;5
905353584;75;4;10
501107460;77;2;2
761997442;36;1;10
861244487;17;5;6
835359233;49;4;6
576994440;34;1;8
890878344;44;1;5
516271208;31;3;4
629916856;14;2;3
120745384;56;3;4
123384636;74;1;9
563790854;55;2;9
562206199;5;1;5
740689012;73;4;4
649731822;71;1;10
682030064;45;4;6
176002537;32;4;2
123560720;40;4;3
191261475;21;4;3
610357304;17;4;10
276105699;44;1;7
820886757;7;5;5
308598297;97;1;7
398788067;91;2;8
460570219;71;1;2
968318464;4;3;4
558349977;7;4;8
254696324;75;3;7
496643401;23;3;9
380618017;2;2;4
392131940;17;1;5
317009843;19;5;9
197346489;55;2;8
523663359;36;4;6
707720647;33;4;1
932020537;89;5;1
89194448;39;3;2
55129349;75;5;10
969068157;60;3;10
865313920;95;2;5
526702320;9;1;10
890348338;74;3;5
188955637;4;1;7
290735224;52;1;10
422850413;5;1;5
406713339;49;2;5
674388109;36;2;2
957391825;9;1;10
719331055;67;4;8
595929141;4;5;8
264378819;30;1;8
223105497;74;3;1
285157621;68;1;8
454747847;1;1;8
616931003;88;4;9
535282313;39;1;3
12713656;91;2;3
64947486;17;2;3
921070891;26;1;4
464924519;90;2;5
228204851;79;2;7
943227301;23;3;3
7766933;18;5;2
42354099;40;1;6
694847277;62;4;5
580226814;39;1;3
297592465;24;4;10
939475813;26;3;3
711462205;87;4;1
765376199;48;1;3
147630588;92;1;3
62478089;38;2;5
498268029;31;5;8
696044179;56;3;7
668435546;52;4;3
810984915;45;5;8
757909731;83;5;8
724830424;27;3;3
618943729;92;4;9
325801811;48;3;6
78599173;9;2;8
582855652;58;3;10
527051127;15;1;2
535825694;50;4;5
853888583;5;4;8
821785576;89;5;6
822786018;61;2;1
199701015;9;2;7
141879202;47;3;10
323170530;69;3;3
540817136;18;2;9
270656412;24;4;2
389847578;58;5;9
377299299;59;1;6
122353769;75;2;4
598665218;1;5;5
464963366;12;5;2
688228651;47;1;7
503529019;51;4;4
703931688;94;4;5
286466963;13;4;5
857825556;78;1;6
376532661;54;3;3
304597164;55;5;3
766126112;81;3;8
592576673;8;2;4
415353770;15;5;10
537730017;96;3;10
490947244;74;3;1
245276006;3;4;5
297393774;47;5;7
371109213;6;5;5
240464445;86;1;2
267518379;32;4;5
11721398;51;4;5
82312509;27;3;10
313431114;89;3;7
379470078;89;2;6
275621939;64;1;7
613645585;100;4;9
793775581;72;4;2
416716187;37;2;2
610292711;11;4;8
161995807;59;2;7
533239565;73;4;6
194135861;83;5;1
546753714;64;4;3
549779119;39;2;1
297193731;31;3;5
926964607;18;5;7
249847174;17;1;4
918088881;91;4;8
621257327;79;1;9
573769448;30;2;9
946667811;74;2;5
432480033;20;3;2
128994437;87;4;6
216158371;8;3;3
725782869;79;5;10
983590634;51;2;3
417034389;64;3;6
15259069;43;3;2
595479811;58;1;3
907241245;11;2;3
69645961;23;3;10
400396859;17;4;2
193955810;5;4;7
840455744;10;3;3
471978703;21;3;3
862361850;95;4;10
214692480;27;5;5
711197168;13;2;2
61494732;64;3;6
316546873;46;1;3
905550855;67;3;5
339362893;34;1;1
791152277;6;4;7
209496356;24;1;7
734092870;48;2;2
587871995;12;1;1
384818618;1;2;10
247411469;59;1;4
760787190;50;2;6
152060955;16;5;8
401120250;84;4;10
784859765;67;3;4
637104983;84;4;7
917457542;57;2;7
608439071;88;4;2
335743375;57;4;2
990924419;91;4;9
729555142;81;2;1
618731583;12;2;1
427912027;28;3;4
914521760;73;1;4
957234748;58;1;4
606523349;14;5;8
58752828;85;1;4
505422331;20;3;7
929231904;18;5;8
142266832;61;5;6
699989238;86;2;5
712270903;22;3;5
926497156;77;3;9
725746284;45;1;7
872066473;37;2;4
621858562;97;5;9
147245706;62;2;3
655655526;60;1;8
518783650;31;2;10
380922613;14;3;1
802751132;79;3;9
595861374;9;2;4
882580657;91;1;9
915067347;62;1;3
71051261;81;3;6
602683521;22;3;9
957712931;51;2;1
951140154;24;3;1
440886794;54;2;8
754605218;63;4;7
974081881;25;5;8
446519487;87;4;9
774871511;5;2;5
167255896;65;4;3
73731119;3;5;7
327236243;27;2;6
125141130;65;2;7
616642012;83;3;2
642473177;82;1;2
403957058;88;5;1
162845996;95;5;3
982294345;70;1;3
401503310;37;3;9
649765440;27;2;9
63601493;44;5;7
517397265;28;2;9
209759305;91;1;5
815959440;81;4;4
534509091;30;4;1
254241244;53;5;2
436395203;1;3;4
675565451;14;1;7
150424589;66;2;5
880473666;86;1;1
202917192;84;2;7
561847317;62;1;1
39428293;79;4;4
907550636;33;2;10
567991987;30;4;5
234104456;60;4;2
924167340;77;2;10
887636891;74;2;8
533736144;74;5;8
62510122;29;3;9
558623612;43;2;1
819415445;11;5;7
971106313;96;5;6
149016812;23;3;8
848434586;34;1;7
704262796;37;3;10
472181833;74;4;3
225380277;48;4;10
29978261;51;3;6
166102232;95;2;10
18193204;62;3;5
400757210;96;5;9
267319259;41;2;3
172067998;86;1;2
257668387;51;4;6
249154302;27;5;1
480330705;8;2;8
73414698;41;3;10
552110453;25;4;6
76559307;93;5;10
984370934;18;2;1
775588456;55;3;4
63563915;25;1;8
598993666;78;3;4
99661824;46;4;3
110417783;14;3;8
643163325;100;5;8
960123189;61;5;10
883633385;85;1;6
784408823;45;3;7
803416922;85;5;5
625298765;30;3;3
39074445;97;4;2
881735548;60;2;6
710337827;62;5;6
293685278;93;5;2
601738366;8;5;5
834908057;65;5;7
177395806;72;3;3
159100294;79;5;8
272228182;21;4;3
252407772;80;1;2
956153893;44;3;1
261364466;86;4;10
180479738;2;1;8
59271814;34;5;10
347926114;79;4;2
465298471;5;4;2
774014361;35;3;1
261832850;3;3;2
176901738;83;2;10
184379270;57;5;1
47397759;32;4;7
275872278;3;3;3
637995738;62;3;8
390657556;100;3;5
903447824;99;4;9
720423379;9;4;10
488486217;97;3;6
795171405;26;2;6
2175830;22;2;5
516138313;74;3;3
92957074;25;1;1
329633644;13;5;6
450217167;73;5;9
444511487;86;1;10
986536534;88;5;5
232272567;56;4;7
766282219;9;3;5
21504725;68;5;3
558855635;67;1;3
872222777;98;1;6
642453305;28;1;9
847813441;51;4;7
765893838;51;2;7
609651562;3;3;10
414040839;60;3;5
449494841;50;1;10
648893430;90;2;3
872918721;23;4;3
322731549;48;3;2
320412246;98;2;10
923106862;30;2;4
459528129;34;2;2
843940232;81;5;1
676557923;88;1;4
770960359;67;3;2
561465526;66;4;2
349630672;91;5;10
975657525;40;2;6
693521970;27;1;6
843292520;33;4;8
898571993;66;1;7
949711256;32;4;7
321599819;37;3;2
217199671;25;4;7
197174565;10;4;1
628124341;20;2;5
54545382;13;3;10
685080532;16;2;1
870333884;62;3;6
632093278;52;1;8
781403935;21;1;2
808084549;62;3;9
306667793;73;5;7
978283382;85;5;3
614848906;79;2;8
462850081;11;3;7
423680381;51;3;4
199883513;48;2;6
524607010;45;2;6
512987875;25;1;6
182785673;50;1;2
391451890;16;1;8
417492837;76;4;7
405547652;50;2;8
782501501;31;3;9
901072155;20;4;3
761320356;67;5;8
823995874;97;1;5
277367223;81;1;8
850532656;6;2;3
562520096;37;2;3
702504735;72;5;1
369923809;37;3;10
481589982;50;5;10
378656158;93;2;4
801706065;34;2;2
96166198;25;5;4
345521646;52;1;3
323950201;23;1;5
524370928;86;3;7
280384943;55;1;8
301060169;10;3;4
251072159;95;2;4
120610362;86;2;10
562156637;91;1;7
283636261;68;5;2
215452238;12;3;4
879641251;62;1;6
93329086;6;2;7
901871812;63;5;4
814554066;10;3;7
76597031;82;4;3
913580166;77;3;5
300011021;23;3;1
629219693;13;5;3
556135779;8;2;2
381565173;2;1;6
622324254;29;3;9
267076663;72;1;5
968474576;24;3;4
892074664;2;4;10
565365191;57;2;5
951385175;86;2;3
878170697;21;3;7
210474514;70;3;7
385845506;42;1;1
646080579;72;4;5
869401690;53;1;5
214683581;48;4;1
979129601;40;5;1
479356202;33;4;3
485377133;59;5;1
615582945;12;2;6
764303114;8;1;5
985883556;44;1;5
537417625;33;1;6
623789362;95;5;7
176788521;16;5;9
788535396;14;4;2
328115007;34;5;7
276749527;84;1;5
853877610;80;4;10
405531267;98;5;5
893329796;9;4;2
29443083;16;2;2
237246319;77;3;8
731238776;69;4;10
197495525;53;5;8
483391037;100;3;4
366804471;91;1;4
828719891;4;5;6
375709320;11;1;3
699954372;62;4;9
676153808;88;2;10
919697627;14;4;5
845178668;22;3;7
315432860;72;2;7
255570876;60;3;7
887690661;59;4;10
763717834;4;1;10
663432532;66;1;8
798026616;59;1;6
641021751;62;2;6
271964481;72;2;4
430189101;6;1;2
477504126;27;3;10
594199835;51;5;7
877271349;6;2;4
177564044;41;3;7
655088194;6;2;9
237007384;46;2;6
167552585;44;3;3
571524985;14;5;9
971013297;85;2;2
224264508;73;4;2
849042119;13;2;5
951172085;90;4;4
127945623;29;2;9
276278879;29;3;8
268480585;16;4;8
402623652;3;4;9
323978793;29;4;6
642995740;4;2;5
263010944;85;3;5
149595485;94;5;8
590106054;29;4;9
39965975;16;5;4
539867438;86;2;4
39319211;76;1;6
98659469;23;2;3
196561629;4;2;6
510447957;37;3;4
480555143;100;4;3
176910650;30;1;4
788470465;94;4;6
369233666;5;5;5
833486940;72;3;6
329835130;64;1;6
864227522;3;3;5
189865977;94;2;3
176772170;81;5;3
352509295;74;1;5
19216730;71;1;10
453888388;77;2;1
130427021;100;5;3
924557945;100;5;2
398839993;89;1;1
875987312;16;3;2
817548529;91;4;5
917905827;39;2;10
21529965;55;4;4
514460318;7;2;4
751904154;29;2;1
873984582;77;2;1
591548127;82;1;9
586266362;98;1;9
776646761;76;1;10
3688384;24;2;2
557123458;58;4;10
328942567;92;5;6
404384682;13;3;1
635098779;59;4;2
79288720;32;1;8
150717360;31;3;2
308328025;4;4;6
260696299;4;3;3
703746836;24;5;5
204223501;86;3;7
883511642;12;4;2
557861899;18;2;1
922327465;94;2;4
879894394;6;2;8
840452341;70;1;2
481648473;26;5;5
751760805;51;2;2
364044196;66;2;1
32033730;63;2;4
15569284;74;4;5
902421929;93;2;10
688901870;13;2;2
803447658;91;4;1
460253763;53;4;4
195854841;20;4;1
511482602;76;3;6
693919820;28;1;4
351927933;9;1;10
523806849;39;1;9
490601882;45;4;5
720088853;80;3;3
476164851;7;2;8
62739667;53;3;9
880725463;17;1;4
520691315;58;2;10
463496989;35;5;4
945848851;88;4;10
213047633;88;2;8
276799132;57;2;9
368723940;81;4;1
933788039;56;5;2
901223499;11;2;2
613854857;63;5;4
356400221;5;3;4
328612762;91;4;3
946221318;66;5;7
818953818;39;4;4
467381176;15;1;7
654416037;41;2;1
8936392;82;3;5
400616482;12;1;7
670704352;56;5;2
496546182;98;4;10
290837740;98;1;7
302922537;66;2;9
38297865;63;1;10
773849646;52;1;1
367734218;47;3;2
734501300;73;3;8
356945835;11;4;3
32418729;74;5;2
210784977;69;3;6
674828218;34;4;5
895072772;56;1;2
641881486;13;5;7
105912040;44;2;10
416530021;98;2;10
400103348;97;5;8
221271792;5;4;6
781254989;98;1;9
599027967;38;2;9
204220599;83;3;4
388202880;4;2;8
730798613;72;3;4
962111961;4;3;9
922402161;79;3;9
542880028;55;5;3
904053239;2;4;8
9778892;31;4;3
810993703;52;3;8
846757052;56;2;6
48584317;14;5;7
237603037;67;4;8
774587640;3;3;10
808066136;26;1;7
85430518;33;2;6
50915512;61;1;3
348393757;38;5;5
390248219;72;2;10
31787814;9;5;5
662595481;90;4;9
913100992;42;5;9
736415143;72;5;6
767774292;65;1;8
486585629;8;5;8
39245017;59;3;10
316153068;98;1;1
213438213;38;4;5
138116112;85;2;5
368353328;52;2;5
72620235;65;4;9
246133311;78;3;2
84171925;1;3;3
398742790;55;3;4
681831072;77;5;4
507462506;41;2;3
708316131;43;5;4
119087095;100;5;7
579178677;54;3;7
402847736;97;2;2
559511377;76;4;8
839921262;76;3;1
599461768;52;5;4
405802637;16;1;2
422271725;56;1;10
472339175;1;2;7
116788165;26;3;3
589151419;19;3;6
110117222;27;4;1
833838382;14;2;1
68150497;43;4;7
435394681;60;5;7
361931493;96;3;10
645061;10;1;5
615577024;82;3;3
429130406;57;4;10
92047073;99;2;6
162103159;98;4;4
485418461;14;2;10
937210811;99;3;8
672855416;61;3;3
92030240;59;1;10
890126955;31;3;10
936994540;99;5;3
423228887;33;2;3
155211794;62;1;6
199973594;22;3;9
808535443;95;3;6
142281966;82;3;9
902013469;79;2;2
636384101;88;3;10
155425863;61;2;8
825051587;93;1;8
630556185;9;1;4
282237874;68;4;10
343939909;78;4;3
61819160;75;3;3
649963134;56;1;1
69664536;69;3;4
651158008;6;2;1
837554323;78;4;7
912282301;51;2;5
345079758;43;2;1
54691220;36;3;4
176791202;88;4;9
770905479;22;3;4
706828659;33;4;1
46133464;64;5;9
446354246;52;2;10
449229460;64;1;2
90835639;75;4;10
395764993;62;5;10
165665920;29;4;3
74949770;94;1;10
439130862;25;3;7
917284410;57;4;2
117159772;7;1;2
471032068;16;5;3
879171518;25;3;8
313865384;82;3;10
583788018;29;2;1
304214137;43;4;10
832989591;47;3;5
634078239;8;4;1
197495118;22;5;1
958546977;96;1;7
981740187;15;1;9
832471708;17;3;9
545797281;31;5;4
744348561;73;1;10
401831695;12;2;10
550426171;6;5;5
778526299;26;2;8
448952302;48;1;5
696875117;27;1;5
944519618;52;2;6
465170174;54;3;7
140328108;78;2;3
411295435;60;3;4
79654351;34;3;2
683325257;19;5;5
8177122;47;5;6
314859204;48;4;9
745500342;57;2;4
943588829;73;1;8
462058092;7;1;7
415394449;90;3;10
62933460;22;5;3
542036100;63;2;6
701965458;47;1;5
10261828;43;5;9
874322663;91;5;3
16290724;9;5;8
498855226;94;5;3
128510757;16;3;6
871252828;85;5;4
714571691;7;1;4
706453682;3;2;5
104642161;36;2;1
213213179;6;5;4
257915961;57;5;3
870402285;1;5;5
139999264;54;2;7
343625312;63;1;9
314506367;7;2;1
590440604;89;4;6
740451415;75;2;8
217140906;20;2;10
591987157;93;2;4
803883842;5;1;6
454600028;18;1;4
649673354;43;2;10
310789512;26;1;2
518256369;82;5;2
399433390;3;2;5
735989127;27;2;7
763273839;30;3;5
698530672;90;3;1
930358643;52;4;9
481889304;5;1;10
116358780;30;1;8
730991937;58;3;5
